latitude,longitude,cluster
39.7683333,-86.1580556,8
29.3991667,-95.8375,9
41.974163,-87.907321,7
41.49,-71.3133333,7
44.7677778,-93.2775,7
42.2713889,-93.9269444,7
47.6063889,-122.3308333,5
39.7155556,-82.9530556,8
38.0683333,-120.5386111,0
46.955,-112.6808333,5
34.4358333,-119.8266667,4
42.525,-71.7602778,7
45.5,-73.583333,7
33.3061111,-111.8405556,4
12.879721,121.774017,3
40.7141667,-74.0063889,7
40.8830556,-85.4975,7
34.1063889,-117.5922222,4
44.8897222,-93.3497222,7
34.206818,-118.200028,4
38.5816667,-121.4933333,0
41.3030556,-74.7938889,7
39.6416667,-77.7202778,8
42.9275,-83.63,7
40.015892,-74.956425,7
33.8491667,-118.3875,4
42.9633333,-85.6680556,7
33.6305556,-112.3325,4
22.2119444,-159.4122222,1
45.266667,-66.066667,7
28.5380556,-81.3794444,2
38.1041667,-122.2555556,0
41.193237,-73.677574,7
41.6716667,-72.9497222,7
43.3227778,-76.4175,7
21.3069444,-157.8583333,1
38.893002,-77.045526,8
42.3802778,-72.5236111,7
25.9013889,-97.4972222,2
40.7141667,-74.0063889,7
33.969413,-84.562954,9
38.948959,-83.405746,8
38.3697222,-90.3783333,8
33.3061111,-111.8405556,4
32.436381,-111.222442,4
37.6819444,-121.7669444,0
43.801356,-91.239581,7
51.083333,-114.083333,5
34.0522222,-118.2427778,4
41.6361111,-70.9347222,7
31.8541667,-110.9930556,4
37.1305556,-121.6533333,0
42.6805556,-83.1338889,7
33.9022222,-118.0808333,4
37.4852778,-122.2352778,0
26.2708333,-80.2708333,2
34.1397222,-118.0344444,4
53.916667,-122.766667,5
48.6011111,-93.4108333,7
34.4269444,-77.5463889,8
40.9444444,-74.0758333,7
35.9938889,-78.8988889,8
44.925,-93.4625,7
31.9491667,-98.7369444,9
39.6294444,-79.9561111,8
40.4405556,-79.9961111,7
47.168107,11.861812,6
12.879721,121.774017,3
41.4969444,-71.3677778,7
28.3858333,-80.7422222,2
39.7722222,-101.7994444,0
40.4166667,-86.8752778,7
46.216667,-63.483333,7
47.6063889,-122.3308333,5
40.7141667,-74.0063889,7
41.6302778,-87.8538889,7
34.5294444,-90.5916667,9
27.9011111,-81.5861111,2
42.9977778,-84.1766667,7
40.7719444,-80.7683333,7
39.8397222,-74.1905556,7
42.9375,-70.8394444,7
40.3236111,-75.0602778,7
44.2858333,-69.7913889,7
42.8666667,-106.3125,0
37.2152778,-93.2980556,8
43.0116667,-88.2313889,7
40.706987,-75.306233,7
45.583333,-72.0,7
32.5230556,-92.6377778,9
40.4394444,-84.0402778,7
42.2916667,-85.5872222,7
26.7052778,-80.0366667,2
34.1477778,-118.1436111,4
37.9886111,-84.4777778,8
39.1752778,-84.2944444,8
47.2530556,-122.4430556,5
41.0180556,-75.9952778,7
36.0625,-94.1572222,8
40.5866667,-122.3905556,0
48.0519444,-122.1758333,5
41.4527778,-82.1825,7
45.416667,-75.7,7
41.0988889,-81.6447222,7
32.9125,-96.6386111,9
26.092222,-98.277778,2
42.1013889,-72.5902778,7
40.9502778,-72.8430556,7
30.5402778,-88.6875,9
33.5205556,-86.8025,9
53.92766,-3.00585,6
34.1722222,-118.3780556,4
41.0127778,-81.6052778,7
41.4994444,-81.6955556,7
35.9605556,-83.9208333,8
40.4172222,-79.8652778,7
33.3061111,-111.8405556,4
42.3241667,-83.4002778,7
43.9013889,-70.4708333,7
33.8358333,-79.0480556,9
39.6955556,-78.88,8
36.663447,-87.47739,8
41.1238889,-100.765,0
35.4244444,-84.4875,8
42.8947222,-70.8716667,7
35.3627778,-84.2941667,8
36.0397222,-114.9811111,4
44.5438889,-73.1483333,7
41.1888889,-81.6363889,7
44.26,-72.5758333,7
70.416667,-148.916667,5
38.0608333,-97.9294444,8
34.1513889,-89.6313889,9
40.220391,-74.012082,7
36.1866667,-94.1286111,8
40.8519444,-73.1544444,7
37.4852778,-122.2352778,0
37.0297222,-76.3455556,8
36.7477778,-119.7713889,0
29.5633333,-95.2858333,9
40.0991667,-83.1141667,7
27.9091667,-82.7875,2
44.925,-93.4625,7
38.0280556,-121.8836111,0
35.9552778,-96.0086111,8
56.5,-2.966667,6
38.9805556,-76.3147222,8
31.4866667,-96.3072222,9
27.8961111,-81.8433333,2
22.223467,-159.556834,1
35.9669444,-83.1877778,8
33.1191667,-117.0855556,4
37.8036111,-109.1333333,0
33.7488889,-84.3880556,9
34.0469444,-116.58,4
39.4861111,-77.7,8
38.145876,-104.980582,0
36.3230556,-86.7133333,8
42.8352778,-89.0675,7
38.2322222,-90.5627778,8
35.0455556,-85.3097222,8
45.9,-82.25,7
42.57687,-71.833414,7
38.224444,-76.753333,8
46.6022222,-120.5047222,5
30.3863889,-84.7980556,9
43.9186111,-69.8016667,7
41.3541667,-71.9669444,7
42.423857,-70.982599,7
39.6619444,-75.5666667,7
33.144291,-117.095556,4
44.765,-69.7197222,7
42.3313889,-83.0458333,7
35.6527778,-97.4777778,9
42.5466667,-83.2113889,7
32.2216667,-110.9258333,4
38.6272222,-90.1977778,8
41.8994444,-87.9402778,7
38.6272222,-90.1977778,8
35.8825,-80.0822222,8
34.6086111,-98.39,9
28.1138889,-81.6180556,2
36.1658333,-86.7844444,8
35.2605556,-97.1194444,9
45.7811111,-122.5322222,5
58.3019444,-134.4197222,5
13.727896,100.524123,3
47.2530556,-122.4430556,5
51.514125,-0.093689,6
38.80261,-116.419389,0
28.6608333,-81.3658333,2
45.404236,-74.03796,7
37.0297222,-76.3455556,8
37.7397222,-121.4241667,0
39.9625,-76.7280556,7
44.8341667,-87.3769444,7
52.355518,-1.17432,6
40.7280556,-74.0780556,7
36.9741667,-122.0297222,0
61.2180556,-149.9002778,5
30.2669444,-97.7427778,9
33.24056,-109.283153,4
45.3,-122.7725,5
30.6941667,-88.0430556,9
42.8238889,-72.1816667,7
-27.116667,31.2,3
34.4725,-81.8808333,9
37.2152778,-93.2980556,8
38.9516667,-92.3338889,8
38.8338889,-104.8208333,0
35.8422222,-92.4569444,8
41.3325,-73.2077778,7
39.7944444,-87.3958333,8
32.5447222,-94.3672222,9
37.6922222,-97.3372222,8
26.2708333,-80.2708333,2
38.9555556,-90.1866667,8
36.6858333,-77.5427778,8
39.9611111,-82.9988889,8
39.1752778,-84.2944444,8
38.8158333,-76.75,8
39.8366667,-105.0366667,0
40.4405556,-79.9961111,7
27.4463889,-80.3258333,2
39.2966667,-75.1769444,8
-0.95,100.353056,3
19.432608,-99.133208,2
32.525,-93.75,9
30.4505556,-91.1544444,9
37.6391667,-120.9958333,0
43.666667,-79.416667,7
36.8255556,-79.3983333,8
38.6338889,-95.8255556,8
40.7141667,-74.0063889,7
34.2072222,-84.1402778,9
31.3111111,-92.445,9
45.1077778,-93.2377778,7
42.5277778,-70.9291667,7
38.7713889,-90.3708333,8
27.0994444,-82.4544444,2
48.4213889,-122.3327778,5
34.3266667,-93.5505556,9
38.9413889,-119.7486111,0
30.4055556,-86.6188889,9
31.315,-85.8552778,9
35.5916667,-86.3541667,8
34.6991667,-86.7483333,9
32.7833333,-96.8,9
41.5875,-109.2022222,0
40.9730556,-117.7347222,0
39.9611111,-82.9988889,8
39.9522222,-75.1641667,7
34.005,-118.8091667,4
43.544596,-96.731103,7
39.1625,-76.625,8
40.4775,-104.9008333,0
27.4986111,-82.575,2
29.4238889,-98.4933333,9
42.5047222,-71.1961111,7
39.7972222,-84.3113889,8
45.5236111,-122.675,5
32.7025,-103.1355556,9
37.585,-79.0516667,8
38.9380556,-99.5602778,8
31.7605556,-93.0861111,9
39.0991667,-76.8486111,8
18.466667,-77.916667,2
41.6302778,-87.8538889,7
45.5236111,-122.675,5
53.366667,-1.5,6
29.4238889,-98.4933333,9
32.2216667,-110.9258333,4
33.9163889,-118.3516667,4
45.442254,16.276859,6
37.0986,-93.8185,8
42.846108,-71.112674,7
38.3283333,-94.9916667,8
40.7141667,-74.0063889,7
51.514125,-0.093689,6
44.0522222,-123.0855556,5
40.7966667,-74.4819444,7
33.894339,-78.426672,9
42.108914,-88.297581,7
41.2586111,-95.9375,7
30.3319444,-81.6558333,9
23.810332,90.412518,6
34.7863889,-76.8594444,8
42.765189,-76.872096,7
33.1383333,-96.1105556,9
33.475,-80.4866667,9
34.0636111,-83.1255556,9
37.05106,-122.014684,0
47.3811111,-122.2336111,5
35.2269444,-80.8433333,8
35.0455556,-85.3097222,8
37.1147222,-81.5197222,8
47.44732,-122.45985,5
32.7152778,-117.1563889,4
38.1394444,-90.555,8
33.5205556,-86.8025,9
43.2436111,-97.2791667,7
32.6208333,-83.6,9
47.5675,-122.6313889,5
44.2519444,-85.4011111,7
34.0852778,-117.96,4
41.5761111,-105.6947222,0
42.4975,-94.1677778,7
32.3511111,-95.3008333,9
41.0144444,-75.6013889,7
39.7391667,-104.9841667,0
35.3786111,-81.3791667,8
29.6183333,-95.5375,9
39.0275,-82.0338889,8
32.4638889,-86.4597222,9
-21.846665,19.188005,3
35.6969444,-82.5608333,8
34.6980556,-118.1358333,4
46.4547222,-90.1708333,7
43.7066667,-73.0286111,7
33.6888889,-86.6833333,9
25.7738889,-80.1938889,2
33.8816667,-118.1161111,4
32.6030556,-98.215,9
37.2152778,-93.2980556,8
46.5,-80.966667,7
27.6383333,-80.3975,2
33.6669444,-93.5913889,9
37.1533333,-98.0308333,8
52.466667,-1.916667,6
26.4611111,-80.0730556,2
34.51342,-110.083226,4
38.2541667,-85.7594444,8
38.6244444,-76.9394444,8
40.1261111,-82.9291667,7
33.3527778,-111.7883333,4
44.4202778,-83.3308333,7
41.5291667,-120.1722222,0
39.0955556,-121.5511111,0
37.289655,-79.852972,8
33.6888889,-78.8869444,9
36.8527778,-75.9783333,8
34.9247222,-81.0252778,8
34.5794444,-118.1155556,4
40.1933333,-85.3863889,8
35.3186111,-82.4611111,8
38.8338889,-104.8208333,0
41.1016667,-80.7647222,7
31.7586111,-106.4863889,4
38.7838889,-90.4811111,8
40.0447222,-75.4391667,7
38.9227778,-76.6286111,8
41.6977778,-72.7241667,7
35.7847222,-89.1172222,8
33.4483333,-112.0733333,4
35.16545,-114.556774,4
40.3336111,-75.6377778,7
39.9008333,-76.6061111,7
43.2363889,-120.6358333,0
36.1658333,-86.7844444,8
47.3069444,-92.6030556,7
33.4352778,-112.3575,4
37.4419444,-122.1419444,0
37.3688889,-122.0352778,0
37.5686111,-84.2963889,8
43.666667,-79.416667,7
33.4483333,-112.0733333,4
40.9477778,-90.3711111,7
43.5697222,-87.8233333,7
47.5002778,-111.3,5
35.615,-87.0352778,8
32.3880556,-98.9788889,9
36.0997222,-80.2444444,8
35.2922222,-81.5358333,8
38.3641667,-122.5230556,0
42.9386111,-74.1886111,7
33.9561111,-83.9880556,9
45.3566667,-122.8388889,5
39.1141667,-94.6272222,8
41.85,-87.65,7
29.9744444,-92.1341667,9
36.3275,-119.6447222,4
42.9638889,-78.7380556,7
32.9341667,-97.0777778,9
33.2,-117.2416667,4
47.4830556,-122.2158333,5
30.4211111,-87.2169444,9
47.6741667,-122.1202778,5
39.0638889,-108.55,0
38.8697222,-75.4233333,8
45.5236111,-122.675,5
38.2544444,-104.6086111,0
29.7630556,-95.3630556,9
29.7630556,-95.3630556,9
39.1286111,-79.465,8
26.6402778,-81.8725,2
41.447569,-71.524667,7
39.1619444,-84.4569444,8
40.691613,-112.00105,0
40.691613,-112.00105,0
38.9822222,-94.6705556,8
38.9716667,-95.235,8
32.9536111,-96.89,9
33.3941667,-104.5225,4
28.6802778,-81.5097222,2
39.2902778,-76.6125,8
49.815273,6.129583,6
47.5002778,-111.3,5
41.2975,-82.6055556,7
44.953022,-92.995215,7
38.8966667,-121.0758333,0
41.7355556,-111.8336111,0
41.0086111,-91.9625,7
52.92253,-1.474619,6
38.005,-121.8047222,0
33.6797222,-113.9438889,4
34.1952778,-79.7627778,9
42.6525,-73.7566667,7
38.9125,-75.4283333,8
33.6113889,-112.4263889,4
32.7563889,-99.8958333,9
32.7833333,-96.8,9
36.175,-115.1363889,4
37.1041667,-113.5833333,0
39.0061111,-77.4288889,8
40.7608333,-111.8902778,0
43.55,-80.25,7
39.4013889,-76.6022222,8
39.427825,-86.428328,8
45.702647,-82.037176,7
40.0788889,-93.6163889,8
38.8047222,-77.0472222,8
35.8455556,-86.3902778,8
34.4838889,-114.3216667,4
39.9936111,-105.0891667,0
44.7677778,-93.2775,7
41.140039,-79.679032,7
37.5483333,-121.9875,0
28.5380556,-81.3794444,2
39.0275,-82.0338889,8
38.9822222,-94.6705556,8
44.2480556,-99.4527778,7
42.2711111,-89.0938889,7
43.2830556,-97.0888889,7
29.1869444,-82.1402778,2
41.7,-71.6833333,7
33.8941667,-78.4269444,9
43.7647222,-95.8269444,7
33.4483333,-112.0733333,4
35.0844444,-106.6505556,4
38.8461111,-77.3066667,8
42.5619444,-73.1633333,7
31.3269444,-89.2902778,9
29.8236111,-90.475,9
33.7938889,-84.6605556,9
40.115,-111.6541667,0
32.7252778,-114.6236111,4
33.4483333,-112.0733333,4
26.6583333,-80.2416667,2
37.4716667,-121.1286111,0
54.4,-126.65,5
43.9036111,-99.8613889,7
32.7355556,-97.1077778,9
38.7522222,-121.2869444,0
40.0805556,-80.9002778,7
32.3475,-97.3863889,9
31.195001,-97.741314,9
38.0291667,-78.4769444,8
28.9002778,-81.2638889,2
33.4483333,-112.0733333,4
37.3394444,-121.8938889,0
43.7486111,-87.9769444,7
33.0888889,-96.8861111,9
32.7938889,-79.8627778,9
35.7452778,-89.5297222,8
42.6191667,-113.6763889,0
55.833333,-4.25,6
39.2797222,-89.8816667,8
36.2694444,-95.8544444,8
40.7141667,-74.0063889,7
21.3069444,-157.8583333,1
35.5363889,-78.2847222,8
28.0391667,-81.95,2
40.7988889,-81.3786111,7
29.1869444,-82.1402778,2
32.9808333,-80.0327778,9
31.7586111,-106.4863889,4
39.4561111,-77.9641667,8
-33.924868,18.424055,3
37.6688889,-122.0797222,0
47.4066667,-122.0375,5
38.3225,-75.2180556,8
45.6388889,-122.6602778,5
40.5583333,-85.6591667,7
52.25,-0.883333,6
37.4536111,-90.7947222,8
37.4536111,-90.7947222,8
25.901107,-81.321402,2
42.5311111,-88.2480556,7
25.7738889,-80.1938889,2
34.3875,-83.6663889,9
33.7125,-115.4013889,4
40.6083333,-75.4905556,7
35.39,-120.6080556,4
38.8338889,-104.8208333,0
34.5033333,-82.6502778,9
38.2008333,-77.5894444,8
41.3305556,-74.1872222,7
27.9655556,-82.8002778,2
44.558803,-72.577841,7
32.2216667,-110.9258333,4
41.375,-74.6930556,7
33.9375,-117.2297222,4
19.211766,-155.523258,1
40.6083333,-75.4905556,7
47.322516,-122.320609,5
41.8238889,-71.4133333,7
53.8,-1.583333,6
41.2888889,-72.6822222,7
33.8491667,-118.3875,4
41.9083333,-71.3625,7
38.3686111,-93.7780556,8
44.7677778,-93.2775,7
37.566535,126.977969,6
36.595,-82.1888889,8
41.001764,-73.665683,7
37.2255556,-107.5975,0
38.6158333,-76.6133333,8
35.6869444,-105.9372222,4
-23.697479,133.883621,3
35.2225,-97.4391667,9
36.3125,-95.6158333,8
33.66,-86.8127778,9
39.0997222,-94.5783333,8
39.0875,-81.9227778,8
33.234283,-97.586139,9
38.7744444,-75.1397222,8
42.499994,-96.400307,7
42.1694444,-75.1297222,7
40.7311111,-122.9408333,0
45.318063,-85.2584,7
42.3708333,-71.1833333,7
36.4497222,-76.0158333,8
34.4233333,-118.4711111,4
42.087713,-88.060167,7
42.2791667,-71.4166667,7
31.3075,-96.6316667,9
39.1961111,-121.19,0
33.6305556,-112.3325,4
33.8358333,-118.3397222,4
43.2925,-85.0813889,7
40.0711111,-74.8652778,7
16.054407,108.202167,3
38.5816667,-121.4933333,0
47.6063889,-122.3308333,5
36.3133333,-82.3536111,8
36.3133333,-82.3536111,8
40.1933333,-85.3863889,8
22.890533,-109.916737,2
37.8402778,-85.9491667,8
35.0455556,-85.3097222,8
36.2166667,-81.6747222,8
30.3933333,-86.4958333,9
34.2283333,-118.5358333,4
45.0244444,-123.9452778,5
42.3583333,-71.0602778,7
38.645,-82.8488889,8
64.0377778,-145.7322222,5
41.1466667,-73.4952778,7
27.8002778,-97.3961111,2
34.54,-112.4677778,4
35.2163889,-109.3330556,4
35.2980556,-81.0161111,8
33.8491667,-118.3875,4
39.0175,-122.0566667,0
43.6122222,-116.3905556,0
31.7244444,-96.165,9
41.2230556,-111.9730556,0
51.514125,-0.093689,6
42.731893,-83.072964,7
34.4211111,-84.1191667,9
34.8833333,-82.7075,8
44.8113889,-91.4983333,7
28.2713889,-82.7197222,2
30.2669444,-97.7427778,9
38.6411111,-83.7444444,8
-20.744222,116.804227,3
42.3041667,-76.1869444,7
42.0527778,-124.2827778,0
48.2025,-116.5466667,5
33.8313889,-118.2811111,4
43.166667,-79.233333,7
40.6861111,-75.4972222,7
45.416667,-75.7,7
35.2783333,-93.1336111,9
33.4483333,-112.0733333,4
52.766667,-1.933333,6
30.2655556,-94.1994444,9
35.2269444,-80.8433333,8
30.3319444,-81.6558333,9
47.3483333,-122.1136111,5
41.1133333,-74.2458333,7
40.1525,-106.9080556,0
33.8816667,-118.1161111,4
38.8338889,-104.8208333,0
40.1536111,-82.6852778,7
39.7391667,-104.9841667,0
34.1808333,-118.3080556,4
37.8716667,-122.2716667,0
40.3044444,-82.6963889,7
21.161908,-86.851528,2
30.4111111,-88.8277778,9
34.4208333,-119.6972222,4
-36.84846,174.763332,3
41.7561111,-124.2005556,0
44.32,-91.9147222,7
37.6791667,-95.4569444,8
42.9697222,-77.2305556,7
32.7833333,-96.8,9
37.2844444,-109.5511111,0
33.317842,-117.320512,4
-25.274398,133.775136,3
46.9105556,-98.7080556,5
35.2333333,-106.6638889,4
41.82052,-71.512617,7
39.2902778,-76.6125,8
38.6941667,-75.7725,8
34.645265,-118.205353,4
37.9872222,-122.5877778,0
40.5775,-85.8733333,7
32.346612,-86.167221,9
36.7983333,-81.6825,8
32.7355556,-97.1077778,9
20.9083333,-156.2275,1
38.7058333,-87.76,8
38.8597222,-104.9166667,0
47.9130556,-122.0969444,5
43.012165,-88.021633,7
35.5066667,-97.7622222,9
48.55,-109.6833333,5
37.216678,-93.245798,8
42.2780556,-74.9163889,7
47.626208,-122.521245,5
41.35,-72.0788889,7
39.11376,-76.726777,8
34.5008333,-117.185,4
33.2613889,-97.2377778,9
41.2427778,-73.2011111,7
33.485664,-85.80913,9
35.6266667,-120.69,4
29.665784,-95.019373,9
40.4405556,-79.9961111,7
40.3611111,-83.7597222,7
21.3069444,-157.8583333,1
42.4055556,-83.0969444,7
44.6366667,-123.1047222,5
32.7666667,-96.5988889,9
33.7358333,-118.2913889,4
36.2166667,-81.6747222,8
37.3394444,-121.8938889,0
37.2294444,-80.4141667,8
53.5,-2.216667,6
53.997945,-6.405957,6
37.8402778,-85.9491667,8
36.8527778,-75.9783333,8
34.1780556,-82.3791667,9
32.8386111,-86.6294444,9
34.0522222,-118.2427778,4
32.7252778,-114.6236111,4
25.9869444,-80.2325,2
32.2047222,-95.8552778,9
39.2738889,-81.5730556,8
32.8405556,-83.6325,9
39.1927778,-76.7244444,8
28.0891667,-80.5658333,2
38.005,-121.8047222,0
53.533333,-0.05,6
33.7488889,-84.3880556,9
36.1155556,-97.0580556,8
26.2030556,-98.2297222,2
53.41291,-8.24389,6
51.396531,0.177326,6
41.6713889,-89.9361111,7
37.7780556,-81.1883333,8
41.0602778,-111.9702778,0
41.85,-87.65,7
51.514125,-0.093689,6
35.6125,-77.3666667,8
41.5119444,-87.9655556,7
34.1722222,-118.3780556,4
47.7558333,-122.3402778,5
40.8002778,-72.7902778,7
41.699096,-70.320911,7
47.6063889,-122.3308333,5
44.383333,-79.7,7
43.2122222,-77.4302778,7
29.2672222,-97.7641667,9
26.7052778,-80.0366667,2
42.983333,-79.25,7
39.177404,-76.668392,8
39.9669444,-74.9430556,7
44.715,-67.4619444,7
35.2225,-97.4391667,9
46.8883333,-122.6872222,5
42.765189,-76.872096,7
27.9011111,-81.5861111,2
35.0536111,-94.6233333,9
44.9444444,-93.0930556,7
53.916667,-122.766667,5
40.7608333,-111.8902778,0
41.3461111,-73.0794444,7
34.0775,-117.6888889,4
38.105,-85.7588889,8
26.3394444,-81.7788889,2
41.4813889,-73.2136111,7
34.035,-77.8938889,9
47.2530556,-122.4430556,5
40.3977778,-105.0744444,0
28.5380556,-81.3794444,2
41.0813889,-81.5191667,7
29.2855556,-81.0561111,2
40.7966667,-81.5216667,7
31.9491667,-98.7369444,9
42.3313889,-83.0458333,7
40.6805556,-122.3697222,0
43.9,-78.866667,7
28.669997,-81.20812,2
47.8211111,-122.3138889,5
45.5947222,-121.1775,5
41.5244444,-90.5155556,7
35.7452778,-81.685,8
49.25,-122.95,5
34.2783333,-119.2922222,4
34.0122222,-117.6880556,4
29.2163889,-82.0577778,2
30.3319444,-81.6558333,9
35.0844444,-106.6505556,4
29.6513889,-82.325,2
29.7630556,-95.3630556,9
33.8675,-117.9972222,4
32.9411111,-97.1338889,9
29.7630556,-95.3630556,9
40.333333,-74.816389,7
43.0202778,-78.8805556,7
40.015,-105.27,0
28.5380556,-81.3794444,2
54.341291,-5.748485,6
39.9008333,-74.8238889,7
35.2144444,-90.1963889,9
42.1033333,-73.5505556,7
38.9694444,-77.3863889,8
41.6861111,-70.0763889,7
30.2383333,-90.92,9
42.7758333,-114.7033333,0
42.3708333,-72.5986111,7
51.514125,-0.093689,6
34.417924,-118.542512,4
45.4902778,-93.2475,7
42.8141667,-73.94,7
35.7077778,-79.8138889,8
27.9472222,-82.4586111,2
36.8527778,-75.9783333,8
35.1494444,-90.0488889,9
41.0602778,-111.9702778,0
38.8338889,-104.8208333,0
41.6213889,-72.7461111,7
40.0455556,-86.0086111,8
27.4986111,-82.575,2
39.1555556,-84.4597222,8
38.3980556,-85.755,8
48.0519444,-122.1758333,5
39.7391667,-104.9841667,0
46.7833333,-92.1063889,7
46.7313889,-117.1786111,5
42.8441667,-71.4802778,7
38.2933333,-83.6588889,8
27.9472222,-82.4586111,2
28.5380556,-81.3794444,2
41.8452778,-71.3525,7
41.4775,-95.2216667,7
43.3266667,-78.3891667,7
33.4222222,-111.8219444,4
37.775,-122.4183333,0
40.7616667,-73.3297222,7
36.8188889,-76.2752778,8
35.1322222,-82.9341667,8
34.5361111,-117.2902778,4
43.193852,-71.572395,7
38.8516667,-80.9366667,8
42.9522222,-77.5905556,7
26.122439,-80.137317,2
41.12,-87.8611111,7
34.1477778,-118.1436111,4
52.664913,-1.034894,6
35.6008333,-82.5541667,8
33.5205556,-86.8025,9
31.0558333,-97.4641667,9
32.7152778,-117.1563889,4
27.8394444,-82.7913889,2
-34.183333,22.133333,3
40.7391667,-89.0163889,7
33.0963889,-79.8036111,9
40.630103,-74.427374,7
39.3641667,-74.4233333,8
31.7586111,-106.4863889,4
62.1091667,-145.5463889,5
45.5236111,-122.675,5
38.7430556,-94.8252778,8
33.2486111,-111.6336111,4
33.7488889,-84.3880556,9
39.1072222,-76.5713889,8
41.5680556,-87.7202778,7
41.3572222,-88.4211111,7
47.0969444,-122.63,5
45.1077778,-93.2377778,7
34.12855,-119.125979,4
34.0522222,-118.2427778,4
45.766667,-66.15,7
56.6,-169.541667,5
34.005,-118.8091667,4
30.5588889,-91.5558333,9
39.4013889,-76.6022222,8
-36.84846,174.763332,3
39.063658,-77.298777,8
29.4238889,-98.4933333,9
39.6333333,-105.3166667,0
-32.387878,150.689346,3
38.2541667,-85.7594444,8
32.6577778,-117.0291667,4
41.6027778,-87.7438889,7
40.0991667,-83.1141667,7
37.3433333,-85.3419444,8
40.6213889,-79.1527778,7
29.7630556,-95.3630556,9
39.0169444,-94.2813889,8
32.9125,-96.6386111,9
37.7272222,-89.2166667,8
39.74844,-84.283398,8
38.7611111,-102.7888889,0
44.98,-93.2636111,7
34.3738889,-80.0736111,9
37.7975,-121.215,0
48.22,-122.685,5
54.184523,-2.720037,6
41.9888889,-88.6866667,7
37.9872222,-122.5877778,0
34.2255556,-77.945,9
43.797762,-88.003208,7
35.2505556,-91.7361111,9
41.3116667,-75.8377778,7
28.2438889,-82.7194444,2
33.9908333,-118.4591667,4
47.5930556,-122.6672222,5
45.4872222,-122.8025,5
32.5480556,-82.8719444,9
26.149798,-97.913611,2
32.5016667,-84.4211111,9
33.9136111,-98.4930556,9
40.3355556,-75.9272222,7
38.6272222,-90.1977778,8
-33.093373,151.588982,3
42.2711111,-89.0938889,7
39.8680556,-104.9713889,0
33.4222222,-111.8219444,4
48.9202778,-122.3413889,5
32.7252778,-97.3205556,9
40.8255556,-73.6986111,7
38.2544444,-104.6086111,0
38.8402778,-97.6111111,8
53.283333,-2.9,6
36.175,-115.1363889,4
40.935998,-73.901708,7
43.8013889,-91.2394444,7
54.2,-3.266667,6
-36.2,146.966667,3
51.833333,0.583333,6
46.282186,-83.526456,7
38.863138,-104.845462,0
42.2711111,-89.0938889,7
37.892726,-122.187038,0
42.1872222,-93.5955556,7
37.6455556,-91.5358333,8
45.371271,-116.638199,5
36.2686111,-76.5361111,8
14.083333,-87.216667,2
32.4486111,-99.7327778,9
37.0113889,-80.0497222,8
37.6688889,-122.0797222,0
31.7952778,-94.1788889,9
41.6916667,-97.4841667,7
36.9902778,-86.4436111,8
34.0522222,-118.2427778,4
37.7241667,-89.8611111,8
49.25,-123.133333,5
45.0380556,-93.3863889,7
33.5538889,-117.2130556,4
32.7763889,-79.9311111,9
37.1183333,-82.8269444,8
41.0041667,-92.3736111,7
37.6922222,-97.3372222,8
39.7683333,-86.1580556,8
33.7455556,-117.8669444,4
37.6447222,-115.7427778,0
